"","log.a","log.b","log.c"
"5536",-3.88588558244082,-4.32091650554346,-5.35687982271408
"5537",-3.75215865561045,-3.76730485864068,-5.39208696730675
"5538",-4.29989438500478,-4.60021947296506,-6.22710728138658
"5539",-3.78027958389001,-3.92574512053895,-5.31267792503708
"5540",-4.38086684546849,-4.50933477648291,-5.64187237014206
"5541",-3.94262137588485,-4.13989320377285,-5.80753216783816
"5542",-4.1984033953128,-4.67651991029926,-5.52140862158319
"5543",-3.91583592074546,-4.09971482433236,-5.55549661413094
"5544",-3.58468327029534,-3.9683096250675,-5.9101935061704
"5545",-4.12775265414742,-4.2244399552712,-5.4392345063603
"5546",-3.98823665141065,-4.05198922040888,-5.74335056846331
"5547",-4.39000724396052,-4.55753872287404,-5.94314337149075
"5548",-4.23936407440257,-4.31607244137301,-5.52866702613141
"5549",-3.99005105980056,-4.14829625706062,-5.406907046693
"5550",-3.91680704101894,-3.98465626191893,-5.29484935472862
"5551",-4.00980431835283,-4.27787894346034,-5.84268384976163
"5552",-4.15233448588101,-4.18927142145195,-5.70733660921096
"5553",-3.93356712934915,-4.10506083368373,-5.35395677923717
"5554",-3.96791775606861,-4.18046867491412,-5.5171091644253
"5555",-4.09498424227848,-4.16966751054096,-5.57658127110287
"5556",-3.84173821710235,-3.98024945095652,-5.73570320878404
"5557",-3.62883553670231,-3.93915589371863,-5.32421309522653
"5558",-3.88991278936613,-3.98641363674761,-5.356037783848
"5559",-4.33378972295362,-4.91320212305605,-5.74963019612488
"5560",-3.9838020435849,-4.07247278276017,-5.34639004794988
"5561",-3.9060914176597,-4.08634178226413,-5.87098055030431
"5562",-4.40657162820573,-4.45484001769625,-5.84479651851765
"5563",-3.93267181813207,-3.99119585507086,-5.7823996654317
"5564",-4.03071831005341,-4.16234734690136,-5.58008088788019
"5565",-4.04279387261548,-4.12614706581358,-5.50210968656456
"5566",-3.58758382375937,-3.73407343414177,-5.35498667186606
"5567",-3.82906975275752,-3.91178746185565,-5.61148991349848
"5568",-4.13611328313618,-4.61255885389147,-5.67820357884306
"5569",-3.5456864691467,-3.58448223231507,-5.4862116212536
"5570",-3.50951838827909,-3.64337203168158,-5.9888235894103
"5571",-4.03823276526241,-4.34728519740004,-5.65703961268085
"5572",-4.10730492624814,-4.50534386555087,-5.46757997409032
"5573",-4.29859943502618,-4.38527051593545,-5.58935683166343
"5574",-3.89689169813482,-4.0322091613492,-5.39244088394973
"5575",-4.44773688294124,-4.59556435380631,-5.67569435005263
"5576",-4.43263278090958,-4.63421819972078,-5.49047320634298
"5577",-3.99276117523913,-4.24243649953987,-5.36588315090149
"5578",-3.73173724071441,-3.79082180710576,-5.38453350043896
"5579",-3.57657625842037,-3.63441832839981,-5.54075004043237
"5580",-3.53414292709736,-3.59178703990225,-5.37585725473133
"5581",-4.26339588990334,-4.31969385982754,-5.84376750522987
"5582",-4.06845861125415,-4.38749731144859,-5.89370951434999
"5583",-4.03403881677795,-4.20132299991977,-5.57849059701426
"5584",-3.80407929503816,-3.89043131877483,-5.52284365416137
"5585",-3.56531528832587,-3.63080899827029,-5.16664283206019
"5586",-3.66857707970043,-3.75237580124526,-5.31861113472025
"5587",-3.58547269231265,-3.74105468996765,-5.38552230782711
"5588",-4.04410043126087,-4.23654144310376,-5.80236537214478
"5589",-3.86733460513086,-3.92246812009247,-5.35993156480924
"5590",-3.77411047022921,-3.86337138112603,-5.75749695401499
"5591",-3.6239176735091,-3.71182110189833,-5.60305400613262
"5592",-3.93086340156654,-4.08081872218161,-5.72386193605626
"5593",-3.60454334170604,-3.87906265460715,-5.70786706136503
"5594",-3.86151999815719,-3.91218543839647,-5.6842601841414
"5595",-4.42236383425926,-4.57011810291242,-5.5848376818236
"5596",-4.237718674099,-4.27155035363898,-5.71224579404103
"5597",-4.02610192841463,-4.30134673358052,-5.32619121113495
"5598",-4.08089846530999,-4.20706950401767,-5.30185414849551
"5599",-4.39481066356104,-4.63588351798029,-5.65704834965328
"5600",-4.1821310467106,-4.70996930756929,-6.11394467252959
"5601",-3.77781721453807,-3.84224892525057,-5.66653587527499
"5602",-4.06193420976709,-4.16157094287166,-5.77421397121623
"5603",-3.92231362785009,-4.36174587032717,-5.61178083382454
"5604",-4.30412139278279,-5.10215599981276,-5.50231032562371
"5605",-4.07453724940267,-4.33609634099336,-5.81902530463174
"5606",-3.90531983828762,-4.16136325570169,-5.75309756777177
"5607",-4.08290478815221,-4.33093630043487,-5.31992504511444
"5608",-4.49707868008082,-5.04867348569079,-6.22235538207789
"5609",-4.19938279619102,-4.48744335590156,-5.77454415972753
"5610",-3.8690428620033,-3.95886083374916,-5.34664858517623
"5611",-4.21722514876196,-4.33724647581294,-5.28870657163311
"5612",-4.0574866918426,-4.13343407528297,-5.92792777305775
"5613",-4.26395304177947,-4.27856292078727,-5.54359860013495
"5614",-3.8781547280492,-3.90015912721782,-5.4622079929129
"5615",-4.26796392984338,-4.51410866260419,-5.63482190387064
"5616",-4.08300762167369,-4.19532495858598,-5.82890899015604
"5617",-4.00495572916892,-4.03007261527769,-5.58361980847879
"5618",-3.78607497426261,-3.96849098890345,-5.9890151147071
"5619",-3.55870666438362,-3.89204523151297,-5.45814778780396
"5620",-4.21070196417577,-4.46780221948912,-5.64557331117562
"5621",-4.14145040422271,-4.14454130052956,-5.58739434123443
"5622",-4.1351583760288,-4.25916962339864,-5.45196215886961
"5623",-4.34691868045644,-4.89146284322174,-5.71714631487167
"5624",-4.11023022968865,-4.40314194213575,-5.03942600226822
"5625",-4.02440638882049,-4.06381248132101,-5.52336188157068
"5626",-3.76037364378106,-3.96103841462928,-5.90632446049526
"5627",-4.03493209373321,-4.07921296807786,-5.24420168553516
"5628",-4.10004783864385,-4.18013747054835,-5.60925029005145
"5629",-3.66561952189276,-3.84497077785631,-5.18214938560289
"5630",-4.22405798498075,-4.23113083089882,-5.30644691784544
"5631",-3.96407084058069,-4.14221962048727,-5.77576167944251
"5632",-4.04354334830546,-4.17962901806632,-5.44734331144972
"5633",-3.99962572584433,-4.20758427401936,-5.55517923243046
"5634",-4.23629561662204,-4.54742452535508,-6.0417072496153
"5635",-4.55122194695855,-4.93960517955505,-5.67815169842592
"5636",-3.88479816146306,-4.30315348471917,-5.00040155786446
"5637",-3.94734788814124,-4.24156323994576,-5.26001871677464
"5638",-4.23439146200184,-4.58411093306924,-5.70996104263368
"5639",-4.24377814120772,-4.29300370057512,-5.57186749755949
"5640",-4.20868274224665,-4.35779589969685,-5.57965192593768
"5641",-4.29350422080522,-4.38684685942319,-5.85654855174314
"5642",-3.96472695602407,-4.2286295190462,-5.57391833658555
"5643",-4.00724291730785,-4.30589094984925,-5.25966126530927
"5644",-3.89766432138413,-4.02183159001839,-5.74833031100814
"5645",-3.58574395573931,-3.83573444338662,-5.30542489633373
"5646",-4.32781095126767,-4.88005543642468,-5.47122903293079
"5647",-4.13726264480536,-4.38575992995616,-5.65857441954643
"5648",-4.39678491263003,-4.73773980202376,-5.31307067452551
"5649",-4.10658761229402,-4.14198576216769,-5.28176037502662
"5650",-3.66827851252613,-4.09001331240744,-5.26516845876558
"5651",-4.44392154733406,-4.58986275397706,-6.11033315783841
"5652",-4.08689131776163,-4.29916580960812,-5.77614451232784
"5653",-4.28888205713443,-4.37103254664276,-5.60935200862611
"5654",-3.29431396917525,-3.3626930595952,-5.08938928195674
"5655",-4.25751897834119,-4.50160400882565,-5.69800690457692
"5656",-3.80706452136379,-3.91048030814025,-5.69636884397369
"5657",-4.29323906822169,-4.29459329465059,-5.26159375846217
"5658",-4.54421749827093,-4.89040346532938,-5.51088484790016
"5659",-3.90439835480869,-4.05694285507706,-5.75253081878092
"5660",-4.15922970946612,-4.20477862971431,-5.41904251874913
"5661",-3.72769689276712,-3.89039972437278,-5.48103236784981
"5662",-4.08122540089516,-4.33947433531379,-5.41998890100562
"5663",-4.31575455107799,-4.44320220592371,-5.868720372136
"5664",-4.20854546279249,-4.53726718058093,-5.67000409403225
"5665",-4.3434903111027,-4.61724939531981,-5.99945888884506
"5666",-4.00273457325518,-4.20972923921867,-5.24800856742967
"5667",-3.77836513812421,-4.046894725452,-5.22866990580008
"5668",-4.00525620306634,-4.13065971188368,-4.85623459207141
"5669",-3.85819540300955,-4.17511315597269,-5.85937828499974
"5670",-4.3990392173143,-4.51685289056323,-5.83230320627495
"5671",-3.96154554360255,-4.11569917321758,-5.58563663808355
"5672",-3.57798318038384,-3.64328013399113,-4.89361252931271
"5673",-3.97654072123944,-4.35891935851063,-5.31554252760671
"5674",-3.95542823276636,-4.02645525134094,-5.6967882583662
"5675",-3.6988129519266,-3.93712855014899,-5.21356129015806
"5676",-3.90996940712415,-4.1898795298118,-5.55918860719964
"5677",-4.14312964406341,-4.75539485134072,-5.40103774996549
"5678",-3.88119107309684,-3.99243731451028,-5.13352426929273
"5679",-3.95782659320684,-4.06605300415558,-5.33491159689124
"5680",-3.97406349292172,-4.08555946022431,-6.07328324948129
"5681",-4.20954153593484,-4.55076499869893,-5.82692573112469
"5682",-3.73159310926215,-3.76107933224544,-5.41164374830974
"5683",-3.8381558054791,-3.95734024131914,-5.51604883090136
"5684",-3.82445734506793,-4.02301922706975,-5.5884488105997
"5685",-3.92465364066585,-4.40193274017547,-5.89380445548003
"5686",-3.75889295431783,-3.89877728372075,-5.63173704123052
"5687",-4.06388524491695,-4.10493963825653,-5.75880320955037
"5688",-4.00361062955169,-4.09046826226858,-5.84291890504567
"5689",-3.77790419866986,-4.19651834884,-5.44439939461769
"5690",-3.96703933133151,-4.48193828607353,-5.01585613882085
"5691",-3.90619395538498,-4.13704629655087,-4.8540479991997
"5692",-4.12908615691084,-4.16941198788121,-5.63587678763955
"5693",-4.07402211771748,-4.13572579288261,-5.55538318919186
"5694",-3.72759396851694,-3.93656015384056,-5.22097195342006
"5695",-3.9865373194521,-4.4940600448147,-5.66529805612342
"5696",-3.97558516310144,-4.03513442507292,-5.40977652522509
"5697",-4.11084351864016,-4.17589685494438,-5.13345979164989
"5698",-3.66005699410644,-3.8450244364542,-4.99245677422294
"5699",-3.97434629795691,-3.97902102003194,-5.81888184084856
"5700",-3.85089517854996,-3.87660653570271,-5.64751155810452
"5701",-4.18344909283463,-4.21400857478885,-5.84069793423199
"5702",-4.02958547278,-4.30301912917753,-5.69232090390027
"5703",-3.89647443766979,-3.92064035885942,-4.73036080689758
"5704",-4.06378632578836,-4.2123749274078,-5.55838886836322
"5705",-4.16015307538095,-4.25959982903126,-5.3167402418565
"5706",-4.21726309868471,-4.39286031713093,-5.68406331502248
"5707",-3.93581849424876,-4.08695168211063,-5.38215985627744
"5708",-3.87612679196828,-3.96216856403405,-5.41441702783427
"5709",-3.41636541248474,-3.59571330977856,-5.35163497495334
"5710",-4.24824439341329,-4.37795903989576,-5.72023362329976
"5711",-3.70775991214588,-3.73674474816123,-5.36370369290577
"5712",-3.9783483970742,-4.38956497092123,-5.26083375537453
"5713",-4.31404565363431,-4.7809539180182,-5.13217050348252
"5714",-4.17858703173989,-4.6070473960289,-6.0158158988604
"5715",-3.9062363304468,-3.96668247857733,-5.80280046869559
"5716",-3.70669901268919,-4.10080108191224,-5.67666791625201
"5717",-4.22768628210332,-4.37350064154548,-5.69643044721052
"5718",-3.75099755301745,-3.86772704626445,-5.71327768108154
"5719",-4.23136289292809,-4.36276603428626,-5.66949493975779
"5720",-3.60821073238368,-3.67931316190704,-5.33593763445224
"5721",-4.17759716680304,-4.226412698516,-5.54334069392702
"5722",-3.7391720932144,-3.81445437995039,-5.51161805380173
"5723",-4.55135664727561,-4.77240902293989,-5.83139617805614
"5724",-4.28566453953827,-4.95110044853521,-5.95051130467974
"5725",-4.00802536696192,-4.32787901592102,-5.49599783869461
"5726",-4.093390155562,-4.15945613245941,-5.79062247428596
"5727",-3.93822416058624,-3.98871525776075,-5.52218401530385
"5728",-3.64472016225078,-3.82135088169642,-5.57256866745522
"5729",-3.94343363120051,-4.24878800110876,-5.79639251431508
"5730",-3.62929925282482,-3.65322372600165,-5.43117397139611
"5731",-4.39282944923556,-4.8626587090624,-5.14978726524729
"5732",-3.9970984017047,-4.07969750838807,-5.36091709246328
"5733",-4.34482217855733,-4.63726704624459,-6.14338363077039
"5734",-4.11217463488846,-4.24638808689501,-5.26109152152977
"5735",-4.07179078219633,-4.27353140343802,-5.60666485580944
"5736",-3.99160767997518,-4.09569103701699,-5.19947456634538
"5737",-4.13925395991805,-4.29888796531075,-5.73975078892628
"5738",-4.08258607479995,-4.15729076468397,-5.76100340013262
"5739",-4.0046754163986,-4.18260964524291,-5.53725113725075
"5740",-4.36575092811705,-4.58886186933566,-5.54081860458166
"5741",-3.93993362071698,-4.0697962245671,-5.5825157972137
"5742",-3.7754813477189,-4.24214918996034,-5.38913359902577
"5743",-4.20141721351484,-4.24559755756407,-5.47279488420656
"5744",-3.72560168086975,-4.0850828010395,-5.44965246263951
"5745",-4.10141386193841,-4.15032171252851,-5.28087102578739
"5746",-4.01169040871688,-4.08220923904243,-5.42115466227167
"5747",-3.5200618119859,-3.60690703554768,-5.52180602772602
"5748",-3.87649909494242,-4.15805270995147,-5.37693392512571
"5749",-4.28296971129332,-4.75807458181333,-5.9845209169475
"5750",-4.20317779078922,-4.60877866431678,-5.51574722563762
"5751",-4.31541100661876,-4.60525305545611,-5.85584924725698
"5752",-4.25167751644072,-4.65292570380473,-5.74422332707756
"5753",-4.28575735242342,-4.56819270342538,-6.16663983258036
"5754",-4.21752248735274,-4.49886292560582,-5.85937929866724
"5755",-3.76648868733116,-4.02221513996627,-5.5026463299527
"5756",-4.16129478484227,-4.27373565522286,-5.55321173383057
"5757",-4.37837749738946,-4.52290657337882,-5.90960037195621
"5758",-4.03778046463728,-4.23143877246712,-5.8859454523467
"5759",-4.12450242387978,-4.14586769953869,-5.35761024661466
"5760",-3.84336428072997,-3.91396775348503,-5.31438828650871
"5761",-4.3100737400774,-4.46221794392472,-5.50685794774701
"5762",-3.91401080494269,-4.00729726381917,-5.01135302677563
"5763",-4.06691076519742,-4.12622823666855,-5.09898492394977
"5764",-3.72835254531216,-3.77080452593178,-5.25947001594955
"5765",-4.11229838309044,-4.43382889931603,-5.53969002219323
"5766",-3.64216918507174,-3.91450374462333,-5.1172410500551
"5767",-3.69855542322489,-3.99509517613934,-5.42515002476025
"5768",-4.05322143906697,-4.18193985472045,-5.89772224240832
"5769",-4.07540756950741,-4.42460351870748,-5.41690338398957
"5770",-3.30412292801519,-3.32107982540822,-5.57361509771126
"5771",-4.0995030477158,-4.21719561283695,-5.27218180845841
"5772",-3.96235160576762,-4.00260934771743,-5.59038884815825
"5773",-3.95826202544995,-4.1203034274863,-5.50606513046677
"5774",-4.09700682723862,-4.61179919604609,-5.82253392203784
"5775",-3.83264076648209,-3.93430674911873,-5.36926791584978
"5776",-4.16766554971564,-4.57531994970747,-5.58772135336118
"5777",-4.4409622053392,-4.63741036177595,-5.70006493775163
"5778",-3.85826492457545,-4.11423388430624,-5.59466263640708
"5779",-3.90579587030972,-4.29817056187836,-5.57509941703023
"5780",-4.21910114916347,-4.32031961799812,-5.55998928781807
"5781",-3.50845495328809,-3.5947415732084,-5.21322292553234
"5782",-3.72247654777492,-3.79799231257303,-5.70767703212619
"5783",-3.80472227047233,-4.13925936200692,-5.47368963368839
"5784",-4.15320725316595,-4.35631079081222,-5.01820949333738
"5785",-3.81496926235985,-4.08014113495033,-5.31984948576595
"5786",-3.73543777254415,-3.93173024373463,-5.41903281222025
"5787",-3.78618483145608,-3.92697233235916,-5.30382784827711
"5788",-4.23557944918341,-4.33996165692414,-5.86897560009208
"5789",-3.9817643433971,-4.14875143583496,-5.48043850311923
"5790",-3.704162237113,-3.99396171784663,-5.44090366320268
"5791",-3.92617298668451,-3.99626741395075,-5.73691519963329
"5792",-3.93098236096551,-4.01932549337916,-5.16661095476443
"5793",-4.11018473377526,-4.33995685827562,-5.93781852318258
"5794",-3.66213677312129,-3.85928825528457,-5.22247793020731
"5795",-4.29383981020029,-4.4311601278202,-6.02392331299169
"5796",-4.02507670790981,-4.48073841679328,-5.62625298933228
"5797",-4.46591942580134,-4.53433079613177,-5.60395580440412
"5798",-4.21037082533211,-4.60097570376044,-5.63810103741534
"5799",-3.92221336825432,-4.00008511851902,-5.58062608535336
"5800",-4.12096938938511,-4.62215653507269,-5.12869239775954
"5801",-4.50319426559502,-4.7700502173081,-5.50454725992859
"5802",-4.06636689669394,-4.46661318249831,-5.3978066108805
"5803",-4.05432297699479,-4.0785893757145,-5.68796596402575
"5804",-3.66055353281225,-3.72583036812817,-5.26532201545525
"5805",-4.33894678145766,-4.5352618569175,-5.90279443293576
"5806",-4.0613072413244,-4.12545733123098,-5.04336013606221
"5807",-4.24048215697928,-4.42039302873436,-5.28474164691124
"5808",-3.78531860962722,-4.03666167058286,-5.25374491171501
"5809",-3.76613980165614,-4.19539181320271,-5.40649877538424
"5810",-4.24420267743829,-4.66620914677968,-5.92859308477715
"5811",-3.96090122688783,-4.06150968003695,-5.74983719979619
"5812",-4.23673357430572,-4.4121220838179,-5.74559501208555
"5813",-3.9254416829409,-4.04026373908627,-5.47982234787493
"5814",-4.22862862338973,-4.36061900917701,-5.49295504219477
"5815",-3.97091808020742,-4.48939182723867,-5.67430118862865
"5816",-4.25994082029847,-4.63776105559287,-5.95703044144934
"5817",-3.98162706538159,-4.12266255136105,-5.55634873623992
"5818",-4.11336280952417,-4.23486810010279,-5.62705703000979
"5819",-3.90327153465327,-3.92632210164555,-5.53966232428724
"5820",-4.30501701882829,-4.31323380400963,-5.74112397755436
"5821",-4.1185954096181,-4.17958480123465,-5.36850950836135
"5822",-4.10780931615559,-4.18311312030087,-5.81147954493976
"5823",-4.31532780966331,-4.38759539128015,-5.58019434276809
"5824",-4.26294955083262,-4.71807920064731,-6.04310784263548
"5825",-3.84310408781212,-4.06797135805305,-5.69416022082721
"5826",-4.21707707741337,-4.26165820363747,-5.61129944118948
